PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
28,103517139,41548921,CC1=CSC(=N1)NC(=O)C2=CC=C(C=C2)N(C)C,Unspecified,,,,Inhibition,=,70,%
29,103517140,5176235,CN(C)C1=CC=C(C=C1)C(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,78,%
30,103517141,771042,CC1=CN=C(S1)NC(=O)NC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,72,%
31,103517142,44423266,CC1=CSC(=N1)NC(=O)NC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,86,%
32,103517143,35523889,COC1=CC=C(C=C1)NC(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,99,%
33,103517146,2673074,CC1=CN=C(S1)NC(=O)C2=CC=CC=C2,Unspecified,,,,Inhibition,=,68,%
34,103517147,569548,C1=CC=C(C=C1)C(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,89,%
35,103517148,5015763,CC1=CN=C(S1)NC(=O)CC2=CC=CC=C2,Unspecified,,,,Inhibition,=,83,%
36,103517149,956653,CC1=CSC(=N1)NC(=O)CC2=CC=CC=C2,Unspecified,,,,Inhibition,=,93,%
37,103517150,821620,C1=CC=C(C=C1)CC(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,88,%
38,103517151,4689003,CC1=CN=C(S1)NC(=O)CC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,81,%
39,103517153,2679294,CC1=CSC(=N1)NC(=O)CC2=CC=C(C=C2)OC,Unspecified,,,,Inhibition,=,76,%
40,103517154,903450,COC1=CC=C(C=C1)CC(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,80,%
41,103517155,3662834,CC1=CN=C(S1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,Inhibition,=,83,%
42,103517156,2314314,CC1=CSC(=N1)NC(=O)C2=CC(=C(C(=C2)OC)OC)OC,Unspecified,,,,Inhibition,=,102,%
43,103517160,2787311,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=NN=CS2,Unspecified,,,,Inhibition,=,69,%
44,103517162,42926997,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)NC3=NN=CS3,Unspecified,,,,Inhibition,=,73,%
45,103517163,5985171,CC1=CN=C(S1)NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Inhibition,=,81,%
46,103517164,2679283,CC1=CSC(=N1)NC(=O)/C=C/C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Inhibition,=,68,%
47,103517165,6272484,COC1=C(C=C(C=C1)/C=C/C(=O)NC2=NN=CS2)OC,Unspecified,,,,Inhibition,=,89,%
48,103517167,721308,COC1=CC=C(C=C1)C(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,71,%
49,103517168,562362,C1=CC=C(C=C1)CC(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,89,%
50,103517169,770967,COC1=CC=C(C=C1)CC(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,83,%
51,103517171,2463677,CN(C)C1=CC=C(C=C1)C(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,77,%
52,103517173,606801,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=NC=CS2,Unspecified,,,,Inhibition,=,78,%
53,103517174,44423267,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NCC3=CC=CS3)C(=C1)C)C,Unspecified,,,,Inhibition,=,61,%
54,103517176,44423268,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=CC=CC=N3)C(=C1)C)C,Unspecified,,,,Inhibition,=,40,%
55,103517177,44423269,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=NC=C(S3)C)C(=C1)C)C,Unspecified,,,,Inhibition,=,51,%
56,103517178,44423270,CCCOC1=C(C2=C(CCC(C2)C(C)C(=O)NC3=NC(=CS3)C)C(=C1)C)C,Unspecified,,,,Inhibition,=,72,%
57,103517188,5156,CC1C2CCC3(C=CC(=O)C(=C3C2OC1=O)C)C,Unspecified,,,,Inhibition,=,72,%
