PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
43,103517679,190,C1=NC2=NC=NC(=C2N1)N,Unspecified,,,,Inhibition,=,17,%
44,103518879,67658,C1=CC(=C(C=C1F)C(=O)O)O,Unspecified,,,,Inhibition,=,-7,%
45,103529700,3469,C1=CC(=C(C=C1O)C(=O)O)O,Unspecified,,,,Inhibition,=,13,%
46,103544392,6755,C1=CC=C2C(=C1)C(=CC(=O)C2=O)O,Unspecified,,,,Inhibition,=,86,%
47,103582362,9338,C1=CC(=C(C(=C1)O)C(=O)O)O,Unspecified,,,,Inhibition,=,0,%
48,103620494,12473,C1=CNC(=C1)C(=O)O,Unspecified,,,,Inhibition,=,8,%
49,103648294,6738,CC1=C(C(=CC=C1)C(=O)O)O,Unspecified,,,,Inhibition,=,10,%
50,103655364,82051,C1=C(OC=C(C1=O)O)CCl,Unspecified,,,,Inhibition,=,67,%
51,103655365,10511097,CC1=CC(=O)C(=C(O1)CO)O,Unspecified,,,,Inhibition,=,60,%
52,103760645,7124,C1=CC=C2C(=C1)C=CC(=N2)C(=O)O,Unspecified,,,,Inhibition,=,52,%
53,103761098,6973,CC1=CC(=C(C=C1)O)C(=O)O,Unspecified,,,,Inhibition,=,28,%
54,104250485,13401,C1=CC(=C(N=C1)C(=O)O)O,Unspecified,,,,Inhibition,=,55,%
55,104251717,151506,CS(=O)(=O)NC1=CC=CC2=C1N=CC=C2,Unspecified,,,,Inhibition,=,57,%
56,123094097,135408763,C1=C(N=C(NC1=O)N)N,Unspecified,,,,Inhibition,=,3,%
57,124956036,15553,C1=CC(=NC(=C1Cl)C(=O)O)Cl,Unspecified,,,,Inhibition,=,12,%
58,124956037,53316616,CC1=CC(=O)C(=C(O1)CCl)O,Unspecified,,,,Inhibition,=,53,%
59,124956080,68130,C1=COC(=O)C(=C1)O,Unspecified,,,,Inhibition,=,74,%
60,124956081,73759,C1=CC=NC(=C1)CNCC2=CC=CC=N2,Unspecified,,,,Inhibition,=,73,%
61,124956082,69949,CC(C(=O)C)C(=O)C,Unspecified,,,,Inhibition,=,10,%
62,124956083,73761,CCC(C(=O)C)C(=O)C,Unspecified,,,,Inhibition,=,7,%
63,124958647,68401,C1=CNC(=O)N=C1,Unspecified,,,,Inhibition,=,100,%
64,124958648,2734394,C1=CNC(=O)NC1=S,Unspecified,,,,Inhibition,=,90,%
65,124958649,96031,CC1=C(NC(=O)NC1=O)C,Unspecified,,,,Inhibition,=,11,%
66,124958701,53317936,CCN1C=CC(=S)C(=C1C)O,Unspecified,,,,Inhibition,=,98,%
67,124961268,14312,C1=CC2=C(C(=C1)O)[N+](=CC=C2)[O-],Unspecified,,,,Inhibition,=,70,%
68,124961269,1268265,C1=C(NC(=S)NC1=O)O,Unspecified,,,,Inhibition,=,30,%
69,124961325,13269,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3O2)O,Unspecified,,,,Inhibition,=,11,%
70,124963244,3751472,CN1C=CC=C(C1=S)O,Unspecified,,,,Inhibition,=,89,%
71,124963575,74079,C1=CC2=C(C(=C1)O)N=C(C=C2)C(=O)O,Unspecified,,,,Inhibition,=,82,%
72,124965628,11084106,C1=CC(=O)N(C(=C1)C(=O)O)O,Unspecified,,,,Inhibition,=,84,%
73,124965629,11160239,C1=CN=C(C=C1CO)C2=NC=CC(=C2)CO,Unspecified,,,,Inhibition,=,72,%
74,124966545,222672,CC1=NC(=CC(=O)N1)O,Unspecified,,,,Inhibition,=,14,%
75,124966580,70282,CC1=NC(=CC=C1)C(=O)O,Unspecified,,,,Inhibition,=,-9,%
76,124966581,15554136,CC1=C(C(=S)C=CN1C)O,Unspecified,,,,Inhibition,=,78,%
77,124966582,18874,C1=CC=C(C(=C1)C2=NC3=CC=CC=C3S2)O,Unspecified,,,,Inhibition,=,6,%
78,124968777,53322996,CCC1=C(C(=S)C=CN1CC)O,Unspecified,,,,Inhibition,=,81,%
79,124968874,667493,CC1=CC(=O)NC(=S)N1,Unspecified,,,,Inhibition,=,40,%
80,124969208,242721,C1=CC(=O)NC(=C1)C(=O)O,Unspecified,,,,Inhibition,=,16,%
81,124969263,188318,C1CNCCNCCN1,Unspecified,,,,Inhibition,=,105,%
82,124971246,68092,C1=CC=C2C(=C1)C=CN=C2C(=O)O,Unspecified,,,,Inhibition,=,32,%
83,124971556,66582,C1=CC2=C(C(=C1)C(=O)O)N=CC=C2,Unspecified,,,,Inhibition,=,36,%
84,124971859,673664,CC1=CC(=NC(=S)N1)C,Unspecified,,,,Inhibition,=,56,%
85,124971860,12283,CC1=CC(=O)NC(=O)N1,Unspecified,,,,Inhibition,=,13,%
86,124971922,74328,CC(=O)C(C(=O)C)Cl,Unspecified,,,,Inhibition,=,11,%
87,124972309,11355488,C1=COC=C(C1=S)O,Unspecified,,,,Inhibition,=,99,%
88,124974444,593919,C1=CC(=NC(=C1)Br)C(=O)O,Unspecified,,,,Inhibition,=,11,%
89,124974445,542567,CC1=NC(=C(C=C1)C(=O)O)C(=O)O,Unspecified,,,,Inhibition,=,8,%
90,124974446,135408640,CC1=CC(=O)NC(=N1)C,Unspecified,,,,Inhibition,=,10,%
91,124974447,4196858,CC1=C(C(=S)C=CO1)O,Unspecified,,,,Inhibition,=,98,%
92,124974496,20463660,CC1=C(C(=O)C(=CO1)O)C(=O)O,Unspecified,,,,Inhibition,=,60,%
93,124974497,5788,CC1=CC(=C(C=C1)C(=O)O)O,Unspecified,,,,Inhibition,=,8,%
94,124974498,67661,C1=CC(=C(C=C1F)O)C(=O)O,Unspecified,,,,Inhibition,=,14,%
95,124974499,68443,C1=CC(=C(C(=C1)N)O)C(=O)O,Unspecified,,,,Inhibition,=,69,%
96,136943191,1570,C1=CC(=S)N(C=C1)O,Unspecified,,,,Inhibition,=,78,%
