PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
24,103225420,10248938,COC1=CC(=C(C=C1)CC2=CC3=C(C(=C2)O)C(=O)C4=C(C3)C=CC=C4O)OC,Unspecified,,,,kDPPH,=,10.3,M-1 s-1
25,103225421,10088123,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=C(C=C3O)CC4=CC=C(C=C4)O,Unspecified,,,,kDPPH,=,12.6,M-1 s-1
26,103225498,10337793,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=C(C=C3O)CC4=C(C=C(C=C4)O)O,Unspecified,,,,kDPPH,=,39.3,M-1 s-1
27,103225523,10335901,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CC4=CC=CC=C4,Unspecified,,,,kDPPH,=,11.2,M-1 s-1
28,103225525,10449418,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CC4=CC=CC=C4O,Unspecified,,,,kDPPH,>,100,M-1 s-1
29,103225526,11740241,COC1=CC(=C(C=C1)CC2=C(C3=C(CC4=C(C3=O)C(=CC=C4)O)C=C2)O)OC,Unspecified,,,,kDPPH,>,100,M-1 s-1
30,103225611,10022396,COC1=CC(=C(C=C1)OC)CC2=C(C3=C(CC4=C(C3=O)C(=CC=C4)O)C=C2)O,Unspecified,,,,kDPPH,>,100,M-1 s-1
31,103225791,10337672,COC1=CC=C(C=C1)CC2=CC3=C(C(=C2)O)C(=O)C4=C(C3)C=CC=C4O,Unspecified,,,,kDPPH,=,11.2,M-1 s-1
32,103225807,10471814,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=C(C=C3O)C(=O)C4=CC=CC=C4,Unspecified,,,,kDPPH,>,100,M-1 s-1
33,103225810,10339371,COC(=O)C1=CC=CC=C1CC2=C(C3=C(CC4=C(C3=O)C(=CC=C4)O)C=C2)O,Unspecified,,,,kDPPH,=,11.4,M-1 s-1
34,103225811,10428583,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CC4=CC=C(C=C4)C(=O)O,Unspecified,,,,kDPPH,=,9.9,M-1 s-1
35,103226144,10042373,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CC4=CC=C(C=C4)O,Unspecified,,,,kDPPH,>,100,M-1 s-1
36,103226145,9865299,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CCCC4=CC(=C(C(=C4)O)O)O,Unspecified,,,,kDPPH,>,100,M-1 s-1
37,103226146,10451147,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CCCC4=CC=C(C=C4)O,Unspecified,,,,kDPPH,>,100,M-1 s-1
38,103226191,10020642,C1C2=C(C(=CC=C2)O)C(=O)C3=C1C=CC(=C3O)CC4=CC(=C(C=C4)O)O,Unspecified,,,,kDPPH,>,100,M-1 s-1
