PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
26,103283932,10594359,C1=CC=C(C=C1)C2=NC(=CS2)COC3=CC=CC(=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,66,%
27,103283933,10595396,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=CC(=CC(=C3)CN(C(=O)N)O)F,Unspecified,,,,Inhibition,=,70,%
28,103283945,10548280,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=C(C=C(C=C3)CN(C(=O)N)O)Cl,Unspecified,,,,Inhibition,=,31,%
29,103283977,10499442,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=C(C=C(C=C3)CN(C(=O)N)O)F,Unspecified,,,,Inhibition,=,47,%
30,103284021,10760666,C1=CC=C(C=C1)C2=NC(=CS2)COC3=CC=C(C=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,44,%
31,103284025,10315123,C1=CC=C(C=C1)C2=NC(=CO2)COC3=CC=C(C=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,58,%
32,103284033,10622073,CC1=C(N=C(O1)C2=CC=C(C=C2)C(F)(F)F)COC3=CC=C(C=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,34,%
33,103284034,10690317,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=CC=C(C=C3)C(C)N(C(=O)N)O,Unspecified,,,,Inhibition,=,17,%
34,103284157,10572137,CC1=C(N=C(O1)C2=CC=C(C=C2)F)CCOC3=CC=C(C=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,70,%
35,103284198,10619828,CC1=C(N=C(O1)C2=CC=CC=C2)CCOC3=CC=C(C=C3)C(C)N(C(=O)N)O,Unspecified,,,,Inhibition,=,0,%
36,103284310,10808968,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=CC=CC(=C3)C(C)N(C(=O)N)O,Unspecified,,,,Inhibition,=,10,%
37,103284351,11792358,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=CC=CC(=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,52,%
38,103284382,11795598,C1=CC(=CC=C1CN(C(=S)N)O)OCC2=CSC(=N2)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,57,%
39,103284383,10643802,COC1=CC=C(C=C1)C2=NC(=CS2)COC3=CC=C(C=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,56,%
40,103284455,10620107,COC1=CC=C(C=C1)C2=NC(=CS2)COC3=CC=CC(=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,50,%
41,103284479,10553041,CC1=C(N=C(O1)C2=CC(=CC(=C2)C(F)(F)F)C(F)(F)F)COC3=CC=CC(=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,15,%
42,103284480,10740853,CC1=C(N=C(O1)C2=CC(=CC=C2)C(F)(F)F)COC3=CC=CC(=C3)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,51,%
43,103284481,10691773,C1=CC(=CC=C1CN(C(=O)N)O)OCC2=CSC(=N2)C3=CC=C(C=C3)Cl,Unspecified,,,,Inhibition,=,71,%
44,103284484,10690738,C1=CC(=CC(=C1)OCC2=COC(=N2)C3=CC=C(C=C3)F)CN(C(=S)N)O,Unspecified,,,,Inhibition,=,61,%
45,103284488,10500568,C1=CC(=CC(=C1)OCC2=CSC(=N2)C3=CC=C(C=C3)Cl)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,68,%
46,103284517,10671302,CC1=C(N=C(O1)C2=CC=C(C=C2)C(F)(F)F)COC3=CC(=CC(=C3)OC)CN(C(=O)N)O,Unspecified,,,,Inhibition,=,0,%
47,103284520,10788395,C1=CC(=CC=C1CN(C(=O)N)O)OCC2=CSC(=N2)C3=CC=C(C=C3)C(F)(F)F,Unspecified,,,,Inhibition,=,56,%
48,103284550,10527027,CC1=C(N=C(O1)C2=CC=C(C=C2)C(F)(F)F)COC3=CC(=CC(=C3)CN(C(=O)N)O)F,Unspecified,,,,Inhibition,=,15,%
