PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
19,103336264,23713993,C1CC(CCC1C(=O)[O-])(C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6.[Na+],Unspecified,,,,Inhibition,=,18,%
20,103336281,22106664,CC(CCC(=O)O)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3N2C)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6N5C,Unspecified,,,,Inhibition,=,0,%
21,103336282,44341062,CC(CCC(=O)[O-])(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3N=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6N=C5.[Na+],Unspecified,,,,Inhibition,=,14,%
22,103336288,10531995,C/C(=N\OCCC(C)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)/C(=O)O,Unspecified,,,,Inhibition,=,23,%
23,103336289,10841636,CC(C)(CO/N=C/C(=O)O)C(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5,Unspecified,,,,Inhibition,=,27,%
24,103336290,10769106,CC(CCCO)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5,Unspecified,,,,Inhibition,=,7,%
25,103336329,23667250,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C(C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)(C7=CC=CS7)SCC(=O)[O-].[Na+],Unspecified,,,,Inhibition,=,80,%
26,103336336,10746388,C1CC(CCC1C(=O)O)(C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6,Unspecified,,,,Inhibition,=,0,%
27,103336390,23679039,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C(CC(=O)[O-])C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5.[Na+],Unspecified,,,,Inhibition,=,30,%
28,103336422,10531788,C/C(=N\OC(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)/C=C/C(=O)O,Unspecified,,,,Inhibition,=,27,%
29,103336452,9873171,CC(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)(C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)SCC(=O)O,Unspecified,,,,Inhibition,=,0,%
30,103336463,44341003,CC(CCC(=O)O)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3S2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6S5,Unspecified,,,,Inhibition,=,0,%
31,103336464,44341143,CC(CCC(=O)[O-])(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6N5C.[Na+],Unspecified,,,,Inhibition,=,10,%
32,103336493,44341144,CC(CCC(=O)O)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6N5C,Unspecified,,,,Inhibition,=,0,%
33,103336494,44341155,CC(CCC(=O)[O-])(C1=CC=C(C=C1)OCC2=CC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5.[Na+],Unspecified,,,,Inhibition,=,40,%
34,103336507,10625577,CC(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)(C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)O,Unspecified,,,,Inhibition,=,0,%
35,103336509,10767637,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C(C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)O,Unspecified,,,,Inhibition,=,2,%
36,103336527,10506952,CC(CC(=O)O)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5,Unspecified,,,,Inhibition,=,0,%
37,103336528,23679107,CC(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)(C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)C(=O)[O-].[Na+],Unspecified,,,,Inhibition,=,46,%
38,103336593,22911528,CC(CCC(=O)O)(C1=CC=C(C=C1)OCC2=CC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5,Unspecified,,,,Inhibition,=,55,%
39,103336594,9916683,CC(CCC(=O)O)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6S5,Unspecified,,,,Inhibition,=,35,%
40,103336651,44341208,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C(=CC(=O)[O-])C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5.[Na+],Unspecified,,,,Inhibition,=,19,%
41,103336652,10816227,C1=CC=C2C(=C1)C=CC(=N2)COC3=CC=C(C=C3)C(=CC(=O)O)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5,Unspecified,,,,Inhibition,=,11,%
42,103336698,44341228,CC(CC/C=N\OCC(=O)O)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5,Unspecified,,,,Inhibition,=,0,%
43,103336699,23662151,CC(C)(/C=N/OCC(=O)[O-])C(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5.[Na+],Unspecified,,,,Inhibition,=,42,%
44,103336734,44341249,CC(CCC(=O)[O-])(C1=CC=C(C=C1)OCC2=NC3=C(C=C2)C=C(C=C3)F)C4=CC=C(C=C4)OCC5=NC6=C(C=C5)C=C(C=C6)F.[Na+],Unspecified,,,,Inhibition,=,42,%
45,103336735,10746664,C1CC(CCC1=NOCC(=O)O)(C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6,Unspecified,,,,Inhibition,=,0,%
46,103336736,23699156,C/C(=N\OC1CCC(CC1)(C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=C(C=C5)OCC6=NC7=CC=CC=C7C=C6)/C(=O)[O-].[Na+],Unspecified,,,,Inhibition,=,48,%
47,103337081,10794195,C/C(=N\OCCCC(C)(C1=CC=C(C=C1)OCC2=NC3=CC=CC=C3C=C2)C4=CC=C(C=C4)OCC5=NC6=CC=CC=C6C=C5)/C(=O)O,Unspecified,,,,Inhibition,=,4,%
