PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value,Standard Units
25,160689635,70690155,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)C#N,Unspecified,,,,Activity,=,100.4,%
26,160689636,70690156,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=CC=C4OC(=O)C,Unspecified,,,,Activity,=,8.4,%
27,160689637,70690157,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC(=CC=C4)C(=O)OC,Unspecified,,,,Activity,=,109.2,%
28,160689638,70690158,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CN=CC=C4,Unspecified,,,,Activity,=,93.6,%
29,160695078,70692315,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)C(F)(F)F,Unspecified,,,,Activity,=,83.9,%
30,160695079,3718582,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)C(C)(C)C,Unspecified,,,,Activity,=,98.3,%
31,160695080,70692316,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=CC=C4C#N,Unspecified,,,,Activity,=,43.5,%
32,160695081,70692317,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2C(=O)C4=CC=CC=C4OC(=O)C,Unspecified,,,,Activity,=,94.4,%
33,160695100,70692318,CC(C)CC1=CC=C(C=C1)C(C)(C)C2=NC3=CC=CC=C3N2CC4=CC=CC=C4Cl,Unspecified,,,,Activity,=,33.3,%
34,160695101,66561077,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=C(N2CC4=CC=CC=C4Cl)C=CC(=C3)Cl,Unspecified,,,,Activity,=,18.08,%
35,160700452,4477730,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)C(C)C,Unspecified,,,,Activity,=,83.8,%
36,160700453,70694374,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=C(C(=C(C=C4)OC)OC)OC,Unspecified,,,,Activity,=,120.3,%
37,160700482,16996305,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC(=O)OC,Unspecified,,,,Activity,=,86,%
38,160700483,66560996,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=C(N2CC4=CC=CC=C4Cl)C=CC(=C3)OC,Unspecified,,,,Activity,=,7.8,%
39,160700484,66561076,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=C(N2CC4=CC=CC=C4Cl)C=CC(=C3)OCC5=CC=CC=N5,Unspecified,,,,Activity,=,7,%
40,160705761,3801708,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=CC=C4,Unspecified,,,,Activity,=,19.4,%
41,160705762,16433103,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Br,Unspecified,,,,Activity,=,79.7,%
42,160705763,70696452,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)I,Unspecified,,,,Activity,=,78.2,%
43,160705764,70696453,CCOC1=C(C=C(C=C1)CN2C3=CC=CC=C3N=C2C(C)C4=CC=C(C=C4)CC(C)C)OCC,Unspecified,,,,Activity,=,96.1,%
44,160705765,70696454,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2C(=O)C4=CC=CC=C4,Unspecified,,,,Activity,=,88.7,%
45,160705782,70696456,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=CC=CC=C3N2CC(=O)O,Unspecified,,,,Activity,=,135,%
46,160705783,70696457,CC(C)CC1=CC=C(C=C1)C(C)C2=NC3=C(N2CC4=CC=CC=C4)C=CC(=C3)Cl,Unspecified,,,,Activity,=,44.9,%
